Maker,Adv_year,Adv_month,Color,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,breakdown_date,repair_complexity,repair_cost,repair_hours,Label
Kia,2021,5,blue,SUV,3907,1.6L,Automatic,Petrol Hybrid,22500.0,5.0,5.0,Flat Tyres,2021-05-28,1,26.75,1.0,0
Porsche,2018,5,grey,Coupe,17121,3.4L,Automatic,Petrol,44990.0,2.0,2.0,Sensor Malfunction,2018-05-07,3,2429.5,9.0,0
BMW,2017,11,white,Coupe,57765,3.0L,Automatic,Diesel,28109.0,4.0,4.0,Starter Motor Issue,2017-11-05,1,-1141.0,3.0,1
Chrysler,2018,3,silver,Hatchback,111000,2.2L,Manual,Diesel,1290.0,5.0,5.0,Warning Light,2018-03-25,3,552.9,27.0,0
Toyota,2018,4,black,Hatchback,59000,1.4L,Automatic,Diesel,2900.0,5.0,3.0,Steering Wheel Shaking,2018-04-01,1,22.9,1.0,0
Peugeot,2018,7,black,SUV,27376,1.6L,Manual,Diesel,8990.0,5.0,5.0,Electrical Issue,2018-07-24,1,68.99,3.0,0
Renault,2018,8,grey,Hatchback,72000,2.0L,Manual,Diesel,4500.0,5.0,5.0,Gear Box Issue,2018-08-09,1,85.0,2.0,0
Toyota,2018,3,blue,Hatchback,50602,1.0L,Manual,Petrol,6440.0,5.0,5.0,Warning Light,2018-03-05,1,244.4,9.0,0
MINI,2018,3,silver,Convertible,80000,1.6L,Manual,Petrol,2699.0,4.0,2.0,Electrical Issue,2018-03-17,2,82.699,4.0,0
Audi,2018,8,white,Hatchback,4000,1.4L,Manual,Petrol,17900.0,5.0,5.0,Brake Pads Worn,2018-08-09,1,48.95,2.0,0
Citroen,2018,5,white,Hatchback,40111,1.6L,Manual,Diesel,8498.0,5.0,5.0,Electrical Issue,2018-05-21,2,447.735326580137,4.0,1
Vauxhall,2018,8,red,Hatchback,17869,1.6L,Manual,Petrol,9640.0,5.0,5.0,Windscreen Crack,2018-08-11,1,117.103050091186,79.8425289204073,1
Volvo,2021,3,silver,Hatchback,6500,1.5L,Automatic,Petrol,11500.0,5.0,5.0,Engine Issue,2021-03-11,3,1870.0,36.0,0
Nissan,2018,5,white,Pickup,52000,2.5L,Manual,Diesel,10995.0,5.0,4.0,Excessive Emissions,2018-05-28,1,29.8955,1.0,0
SKODA,2018,3,blue,Hatchback,55263,1.6L,Manual,Diesel,7795.0,5.0,5.0,Radiator Leaking,2018-03-25,1,195.9,2.0,0
Volkswagen,2021,6,white,Hatchback,6189,1.0L,Manual,Petrol,8995.0,4.0,5.0,Warning Light,2021-06-01,1,269.95,9.0,0
Ford,2018,6,grey,Hatchback,102986,2.0L,Manual,Diesel,6195.0,5.0,5.0,Alternator Failing,2018-06-09,1,163.9,2.0,0
Ford,2018,5,grey,Hatchback,33331,1.6L,Manual,Petrol,7599.0,5.0,5.0,Steering Wheel Shaking,2018-05-04,1,121.908385303848,84.9067615626091,1
Kia,2018,4,black,Hatchback,99000,1.5L,Manual,Diesel,2995.0,5.0,5.0,Radiator Leaking,2018-04-09,1,99.9,2.0,0
Land Rover,2018,7,black,SUV,61332,4.4L,Automatic,Diesel,20000.0,5.0,5.0,Sensor Malfunction,2018-07-13,3,1180.0,9.0,0
Ford,2018,6,gelb,MPV,16594,1.5L,Manual,Diesel,9950.0,5.0,5.0,Sensor Malfunction,2018-06-13,1,557.5,3.0,1
Vauxhall,2018,8,silver,Hatchback,6229,1.4L,Manual,Petrol,10700.0,5.0,5.0,Flat Tyres,2018-08-07,1,23.21,1.0,0
Audi,2017,12,black,Estate,50000,2.0L,Automatic,Diesel,16250.0,5.0,5.0,Radiator Leaking,2017-12-13,1,365.0,2.0,0
SKODA,2018,4,brown,Hatchback,25,2.0L,Automatic,Diesel,25980.0,5.0,5.0,Gear Box Issue,2018-04-17,1,299.8,2.0,0
Kia,2018,4,brown,SUV,85000,2.0L,Automatic,Diesel,9995.0,5.0,5.0,Brake Pads Worn,2018-04-19,1,44.9975,2.0,0
Nissan,2018,6,blue,SUV,47500,1.6L,Manual,Petrol,9699.0,7.0,5.0,Transmission Issue,2018-06-07,1,247.291,8.0,0
Nissan,2018,8,red,Hatchback,27190,1.2L,Manual,Petrol,2490.0,5.0,5.0,Radiator Leaking,2018-08-14,1,89.8,2.0,0
Honda,2018,8,black,Hatchback,82000,1.4L,Manual,Petrol,1390.0,5.0,5.0,Windscreen Crack,2018-08-23,1,20.834,1.0,0
BMW,2018,8,white,Hatchback,23000,1.6L,Manual,Petrol,9289.0,5.0,5.0,Flat Tyres,2018-08-01,1,22.7867,1.0,0
Ford,2018,3,silver,MPV,92000,2.0L,Manual,Diesel,8495.0,7.0,5.0,Engine Issue,2018-03-19,1,1089.5,12.0,0
Ford,2018,8,red,MPV,79000,1.6L,Manual,Petrol,2395.0,5.0,5.0,Steering Wheel Shaking,2018-08-25,1,22.395,1.0,0
Peugeot,2018,4,red,Hatchback,46637,1.2L,Manual,Petrol,7450.0,5.0,3.0,Sensor Malfunction,2018-04-10,1,432.5,3.0,0
SEAT,2021,5,grey,Hatchback,18500,1.0L,Manual,Petrol,13990.0,5.0,5.0,Excessive Emissions,2021-05-21,2,52.591,2.0,0
Audi,2021,3,grey,Hatchback,29440,1.0L,Manual,Petrol,16150.0,5.0,5.0,Excessive Emissions,2021-03-21,1,34.535,1.0,0
Citroen,2018,8,white,Hatchback,59555,1.4L,Manual,Diesel,4000.0,5.0,5.0,Warning Light,2018-08-06,2,400.0,18.0,0
Vauxhall,2018,6,black,Hatchback,120000,1.2L,Automatic,Petrol,625.0,5.0,3.0,Transmission Issue,2018-06-28,1,165.625,8.0,0
Volkswagen,2018,8,grey,Hatchback,44077,1.6L,Manual,Diesel,10052.0,5.0,5.0,Steering Wheel Shaking,2018-08-24,1,30.052,1.0,0
BMW,2018,8,orange,Hatchback,9800,3.0L,Manual,Petrol,27995.0,5.0,5.0,Transmission Issue,2018-08-23,1,163.985,4.0,0
Peugeot,2018,4,blue,Convertible,59000,1.6L,Automatic,Petrol,2975.0,4.0,2.0,Radiator Leaking,2018-04-24,1,99.5,2.0,0
Jaguar,2018,2,gelb,Saloon,82000,3.0L,Automatic,Petrol,2995.0,5.0,4.0,Warning Light,2018-02-02,3,569.95,27.0,1
Isuzu,2018,5,gelb,Pickup,29000,2.5L,Manual,Diesel,16500.0,5.0,4.0,Transmission Issue,2018-05-28,2,209.5,8.0,1
Fiat,2018,4,blue,Hatchback,65000,1.1L,Manual,Petrol,1490.0,4.0,5.0,Gear Box Issue,2018-04-05,1,54.9,2.0,0
Porsche,2018,3,gelb,Coupe,20,3.0L,Automatic,Petrol,97995.0,2.0,2.0,Alternator Failing,2018-03-11,3,2079.9,6.0,1
Porsche,2018,8,white,Convertible,10700,3.8L,Manual,Petrol,77950.0,2.0,2.0,Windscreen Crack,2018-08-20,3,106.77,3.0,0
Subaru,2018,1,white,Saloon,32000,2.5L,Manual,Petrol,14999.0,5.0,0.0,Radiator Leaking,2018-01-20,3,419.98,6.0,1
Volvo,2018,5,bronze,Hatchback,5990,1.6L,Manual,Petrol,13000.0,5.0,5.0,Electrical Issue,2018-05-17,3,193.0,9.0,0
Nissan,2016,10,yellow,Pickup,7,2.3L,Manual,Diesel,24474.0,4.0,4.0,Gear Box Issue,2016-10-06,1,284.74,2.0,0
Vauxhall,2018,7,yellow,Hatchback,35000,1.2L,Manual,Petrol,5995.0,5.0,3.0,Alternator Failing,2018-07-09,1,159.9,2.0,0
Audi,2018,6,red,SUV,49336,3.0L,Automatic,Diesel,21999.0,5.0,5.0,Transmission Issue,2018-06-09,1,357.991,8.0,0
Kia,2017,7,silver,SUV,67000,2.0L,Manual,Petrol,8995.0,5.0,5.0,Steering Wheel Shaking,2017-07-14,1,28.995,1.0,0
Ford,2018,8,black,Hatchback,105514,1.6L,Manual,Petrol,1900.0,5.0,3.0,Flat Tyres,2018-08-11,1,20.57,1.0,0
Citroen,2018,2,orange,SUV,1500,1.2L,Manual,Petrol,16995.0,5.0,5.0,Engine Issue,2018-02-13,2,3719.0,16.0,0
Nissan,2018,8,white,Hatchback,14133,999.0L,Automatic,Electric,11000.0,5.0,5.0,Alternator Failing,2018-08-09,1,260.0,2.0,1
Volkswagen,2018,7,red,Hatchback,25770,1.0L,Manual,Petrol,5900.0,4.0,5.0,Tyre Alignment,2018-07-07,1,10.59,0.5,0
Vauxhall,2018,4,gelb,Estate,21045,1.6L,Manual,Diesel,9989.0,5.0,5.0,Gear Box Issue,2018-04-21,1,139.89,2.0,1
Mitsubishi,2018,7,silver,SUV,105000,3.2L,Manual,Diesel,2490.0,7.0,5.0,Transmission Issue,2018-07-28,1,77.43,3.0,0
Mazda,2018,3,gelb,Saloon,32947,2.0L,Manual,Petrol,10000.0,5.0,4.0,Transmission Issue,2018-03-19,1,250.0,8.0,1
Peugeot,2018,5,gelb,MPV,44000,1.6L,Manual,Diesel,9388.0,7.0,5.0,Windscreen Crack,2018-05-26,1,25.6328,1.0,1
Audi,2018,8,red,Coupe,43639,2.0L,Manual,Diesel,13463.0,4.0,3.0,Electrical Issue,2018-08-02,1,87.315,1.0,0
Land Rover,2018,4,white,SUV,80600,2.2L,Automatic,Diesel,12000.0,5.0,5.0,Electrical Issue,2018-04-28,3,132.0,6.0,0
Nissan,2017,11,gold,Hatchback,62312,1.2L,Manual,Petrol,1295.0,5.0,5.0,Gear Box Issue,2017-11-02,1,52.95,2.0,0
Land Rover,2018,5,blue,SUV,26000,3.0L,Automatic,Diesel,34490.0,7.0,5.0,Transmission Issue,2018-05-24,3,343.47,12.0,0
Audi,2018,4,gelb,SUV,34500,1.4L,Automatic,Petrol,18550.0,5.0,5.0,Gear Box Issue,2018-04-21,1,225.5,2.0,1
Audi,2018,7,red,Hatchback,30125,1.2L,Manual,Petrol,11470.0,5.0,5.0,Steering Wheel Shaking,2018-07-19,1,31.47,1.0,0
Audi,2018,3,gelb,SUV,5487,2.0L,Automatic,Diesel,29200.0,5.0,5.0,Engine Issue,2018-03-19,1,4700.0,16.0,1
Suzuki,2018,8,white,Hatchback,6429,1.0L,Manual,Petrol,9600.0,5.0,5.0,Radiator Leaking,2018-08-12,1,232.0,2.0,0
Citroen,2018,8,silver,MPV,97000,1.6L,Manual,Diesel,3499.0,5.0,5.0,Steering Wheel Shaking,2018-08-17,2,43.499,2.0,0
Nissan,2018,7,black,Hatchback,32341,1.2L,Manual,Petrol,7683.0,5.0,5.0,Radiator Leaking,2018-07-18,1,193.66,2.0,0
BMW,2021,4,white,Saloon,9000,2.0L,Automatic,Petrol,29250.0,5.0,4.0,Tyre Alignment,2021-04-08,1,12.925,0.5,0
Audi,2018,4,blue,SUV,4779,1.6L,Manual,Diesel,23350.0,5.0,5.0,Radiator Leaking,2018-04-22,1,507.0,2.0,0
Kia,2018,3,gelb,Hatchback,7878,1.2L,Manual,Petrol,8995.0,5.0,0.0,Warning Light,2018-03-17,1,1613.17467352691,9.0,1
Volkswagen,2018,4,silver,Hatchback,157000,1.9L,Automatic,Diesel,350.0,5.0,5.0,Transmission Issue,2018-04-25,1,163.15,8.0,0
Renault,2018,2,black,MPV,60460,1.5L,Manual,Diesel,5998.0,5.0,5.0,Electrical Issue,2018-02-06,1,45.998,2.0,0
Peugeot,2018,6,gelb,MPV,26533,2.0L,Automatic,Diesel,12495.0,7.0,5.0,Warning Light,2018-06-04,1,304.95,9.0,1
Volkswagen,2018,5,red,Estate,63700,2.0L,Manual,Diesel,3650.0,5.0,5.0,Engine Issue,2018-05-03,1,867.5,16.0,0
Volkswagen,2018,5,black,Saloon,8718,2.0L,Automatic,Diesel,16750.0,5.0,4.0,Steering Wheel Shaking,2018-05-20,1,36.75,1.0,0
Alfa Romeo,2018,2,silver,Hatchback,45900,2.0L,Automatic,Diesel,10995.0,5.0,5.0,Flat Tyres,2018-02-03,3,277.764287383995,3.0,1
Kia,2018,4,silver,SUV,52994,2.2L,Automatic,Diesel,17000.0,7.0,5.0,Engine Issue,2018-04-08,1,2870.0,16.0,0
Ford,2018,8,grey,Hatchback,161000,1.8L,Manual,Diesel,1295.0,5.0,5.0,Steering Wheel Shaking,2018-08-28,1,21.295,1.0,0
Mazda,2018,4,blue,Hatchback,19051,1.3L,Manual,Petrol,6499.0,5.0,5.0,Sensor Malfunction,2018-04-13,1,384.95,3.0,0
Peugeot,2018,7,white,SUV,88000,1.6L,Manual,Diesel,6000.0,5.0,5.0,Engine Issue,2018-07-21,1,1360.0,8.0,0
Land Rover,2018,5,silver,SUV,61142,3.0L,Automatic,Diesel,21130.0,7.0,5.0,Warning Light,2018-05-13,3,751.3,27.0,0
Mazda,2018,7,silver,Hatchback,91973,1.6L,Manual,Diesel,3393.0,5.0,5.0,Flat Tyres,2018-07-18,1,21.0179,1.0,0
Renault,2018,4,black,Convertible,63357,1.6L,Manual,Petrol,2495.0,17.0,0.0,Warning Light,2018-04-12,1,1106.93314608564,632.443806222623,1
Volkswagen,2018,5,silver,Hatchback,130400,2.0L,Manual,Diesel,1975.0,5.0,5.0,Excessive Emissions,2018-05-09,1,21.7775,1.0,0
Peugeot,2018,3,silver,Saloon,42170,1.6L,Manual,Diesel,7799.0,5.0,4.0,Flat Tyres,2018-03-21,1,22.3397,1.0,0
Fiat,2018,8,green,Hatchback,36000,1.2L,Manual,Petrol,7800.0,4.0,3.0,Flat Tyres,2018-08-09,1,22.34,1.0,0
Ford,2018,1,silver,MPV,67310,1.8L,Manual,Diesel,2150.0,5.0,5.0,Gear Box Issue,2018-01-06,1,61.5,2.0,0
Nissan,2018,4,silver,Hatchback,8000,1.2L,Manual,Petrol,9650.0,5.0,5.0,Gear Box Issue,2018-04-20,1,136.5,2.0,0
Audi,2018,4,grey,SUV,21000,3.0L,Automatic,Diesel,41000.0,5.0,5.0,Brake Pads Worn,2018-04-09,1,60.5,2.0,0
Isuzu,2018,6,white,Pickup,28950,2.5L,Manual,Diesel,22775.0,14.0,4.0,Tyre Alignment,2018-06-16,2,22.2775,1.0,1
Suzuki,2018,8,silver,SUV,36753,1.3L,Manual,Petrol,11000.0,4.0,3.0,Steering Wheel Shaking,2018-08-06,1,31.0,1.0,0
BMW,2018,4,white,Saloon,36320,3.0L,Automatic,Petrol,36395.0,5.0,4.0,Excessive Emissions,2018-04-21,1,52.7555,1.0,0
Ford,2018,8,silver,Hatchback,59221,1.0L,Manual,Petrol,7400.0,5.0,5.0,Alternator Failing,2018-08-26,1,188.0,2.0,0
Toyota,2017,8,silver,Hatchback,36788,1.33L,Manual,Petrol,8000.0,5.0,5.0,Engine Issue,2017-08-15,1,1520.0,16.0,0
Toyota,2018,7,silver,Hatchback,34463,1.8L,Automatic,Hybrid  Petrol/Electric Plug-in,17495.0,7.0,5.0,Windscreen Crack,2018-07-19,1,30.497,1.0,0
Citroen,2018,6,orange,Hatchback,17704,1.2L,Manual,Petrol,9499.0,5.0,5.0,Steering Wheel Shaking,2018-06-04,2,49.499,2.0,0
Kia,2018,7,silver,Hatchback,14116,1.0L,Manual,Petrol,7299.0,5.0,5.0,Tyre Alignment,2018-07-04,1,10.7299,0.5,0
Volvo,2018,8,blue,SUV,90000,2.4L,Automatic,Diesel,8950.0,5.0,5.0,Transmission Issue,2018-08-16,3,560.55,24.0,0
Volkswagen,2021,3,blue,Estate,29211,1.5L,Automatic,Petrol,17790.0,5.0,5.0,Steering Wheel Shaking,2021-03-08,1,37.79,1.0,0
Audi,2021,5,black,Estate,21488,2.0L,Automatic,Diesel,28600.0,5.0,5.0,Gear Box Issue,2021-05-20,1,326.0,2.0,0
Kia,2018,3,white,Hatchback,14612,1.6L,Manual,Diesel,12498.0,5.0,5.0,Radiator Leaking,2018-03-03,1,289.96,2.0,0
SKODA,2018,8,silver,Hatchback,81000,1.6L,Manual,Diesel,4190.0,5.0,5.0,Windscreen Crack,2018-08-17,1,22.514,1.0,0
Porsche,2018,3,grey,SUV,19648,3.0L,Automatic,Diesel,36000.0,5.0,5.0,Gear Box Issue,2018-03-23,3,480.0,6.0,0
Volkswagen,2018,8,white,Coupe,48000,1.4L,Manual,Petrol,10995.0,4.0,3.0,Tyre Alignment,2018-08-02,1,11.0995,0.5,0
Kia,2018,8,black,Hatchback,50000,1.25L,Manual,Petrol,5689.0,5.0,3.0,Warning Light,2018-08-17,1,236.89,9.0,0
BMW,2018,3,gelb,SUV,8,3.0L,Automatic,Diesel,49950.0,5.0,5.0,Windscreen Crack,2018-03-18,1,49.97,1.0,1
Nissan,2018,4,blue,SUV,9160,1.2L,Manual,Petrol,10599.0,5.0,5.0,Starter Motor Issue,2018-04-09,1,165.99,3.0,0
Bentley,2018,2,blue,Coupe,14500,6.0L,Automatic,Petrol,41990.0,4.0,2.0,Transmission Issue,2018-02-05,3,857.91,24.0,0
Kia,2018,5,blue,Hatchback,53000,1.6L,Automatic,Diesel,6850.0,5.0,5.0,Warning Light,2018-05-18,1,248.5,9.0,0
Vauxhall,2018,8,white,Hatchback,42148,1.3L,Manual,Diesel,5499.0,5.0,3.0,Steering Wheel Shaking,2018-08-25,1,25.499,1.0,0
BMW,2018,7,blue,SUV,101000,2.0L,Manual,Diesel,3280.0,5.0,5.0,Excessive Emissions,2018-07-04,1,22.952,1.0,0
Citroen,2018,5,blue,Hatchback,62100,1.0L,Manual,Petrol,1980.0,4.0,3.0,Engine Issue,2018-05-01,2,678.0,24.0,0
Ford,2018,5,black,MPV,72114,1.6L,Manual,Diesel,6495.0,5.0,5.0,Starter Motor Issue,2018-05-23,1,124.95,3.0,0
Mazda,2018,4,gelb,Saloon,26748,2.0L,Manual,Petrol,11498.0,5.0,4.0,Windscreen Crack,2018-04-26,1,26.8988,1.0,1
Citroen,2018,5,silver,Hatchback,24265,1.6L,Manual,Diesel,7998.0,5.0,5.0,Warning Light,2018-05-04,2,2273.00405362041,18.0,1
Volkswagen,2018,5,red,Hatchback,10,1.0L,Manual,Petrol,9990.0,4.0,5.0,Excessive Emissions,2018-05-09,1,28.991,1.0,0
Land Rover,2018,4,grey,SUV,90150,2.2L,Manual,Diesel,9995.0,5.0,5.0,Sensor Malfunction,2018-04-04,3,679.75,9.0,0
Citroen,2018,4,grey,Combi Van,69000,1.6L,Manual,Diesel,8154.0,5.0,6.0,Sensor Malfunction,2018-04-02,2,527.7,6.0,0
Nissan,2018,5,grey,SUV,47000,1.5L,Manual,Diesel,6695.0,5.0,5.0,Windscreen Crack,2018-05-16,1,24.017,1.0,0
Lexus,2018,8,grey,SUV,94000,3.5L,Automatic,Hybrid  Petrol/Electric,14995.0,5.0,5.0,Transmission Issue,2018-08-11,1,294.955,8.0,0
Volvo,2018,8,blue,Hatchback,81696,1.6L,Automatic,Diesel,8975.0,5.0,5.0,Flat Tyres,2018-08-16,3,62.6925,3.0,0
Dacia,2018,4,blue,SUV,71000,1.5L,Manual,Diesel,5995.0,5.0,5.0,Warning Light,2018-04-01,1,239.95,9.0,0
Peugeot,2018,7,red,Hatchback,56723,1.0L,Automatic,Petrol,3695.0,4.0,5.0,Alternator Failing,2018-07-10,1,113.9,2.0,0
Volvo,2018,5,red,SUV,24000,2.4L,Automatic,Diesel,16950.0,7.0,5.0,Gear Box Issue,2018-05-19,3,289.5,6.0,0
Ford,2018,8,blue,Hatchback,4416,1.2L,Manual,Petrol,7999.0,5.0,5.0,Transmission Issue,2018-08-14,1,115.993,3.0,0
Ford,2018,8,white,Hatchback,84000,1.25L,Manual,Petrol,2790.0,5.0,3.0,Excessive Emissions,2018-08-06,1,22.511,1.0,0
Citroen,2018,8,red,Saloon,125258,2.0L,Manual,Diesel,1785.0,5.0,4.0,Flat Tyres,2018-08-06,2,40.5355,2.0,0
Lexus,2018,5,silver,Saloon,68000,2.0L,Automatic,Petrol,1495.0,5.0,4.0,Starter Motor Issue,2018-05-06,1,327.469214883429,3.0,1
Peugeot,2018,6,blue,Estate,84000,1.6L,Manual,Diesel,4975.0,5.0,5.0,Brake Pads Worn,2018-06-24,1,42.4875,2.0,0
Audi,2018,4,black,Saloon,34544,2.0L,Automatic,Diesel,14340.0,5.0,4.0,Engine Issue,2018-04-16,1,1674.0,12.0,0
Ford,2018,4,grey,Hatchback,102393,1.8L,Manual,Diesel,2495.0,5.0,5.0,Excessive Emissions,2018-04-17,1,22.2455,1.0,0
Volkswagen,2018,7,black,MPV,500,1.4L,Automatic,Petrol,27495.0,7.0,5.0,Alternator Failing,2018-07-05,1,589.9,2.0,0
SEAT,2018,8,grey,MPV,34407,2.0L,Automatic,Diesel,18495.0,7.0,5.0,Flat Tyres,2018-08-19,2,45.5485,2.0,0
Land Rover,2018,5,black,SUV,89950,5.0L,Automatic,Petrol,18490.0,5.0,5.0,Sensor Malfunction,2018-05-19,3,1104.5,9.0,0
Nissan,2018,7,white,SUV,9000,1.6L,Manual,Diesel,20999.0,5.0,5.0,Brake Pads Worn,2018-07-16,1,50.4995,2.0,0
Citroen,2018,2,black,MPV,19900,1.6L,Manual,Diesel,22995.0,5.0,5.0,Alternator Failing,2018-02-18,2,3096.06930872614,4.0,1
Vauxhall,2018,5,silver,MPV,7952,1.4L,Automatic,Petrol,7998.0,5.0,5.0,Flat Tyres,2018-05-14,1,22.3994,1.0,0
Vauxhall,2018,8,black,MPV,54424,1.6L,Manual,Petrol,5400.0,7.0,5.0,Starter Motor Issue,2018-08-16,1,114.0,3.0,0
Ford,2021,4,red,Hatchback,4677,1.1L,Manual,Petrol,10325.0,5.0,5.0,Tyre Alignment,2021-04-11,1,11.0325,0.5,0
Volkswagen,2018,8,white,Hatchback,17598,1.0L,Manual,Petrol,6500.0,4.0,5.0,Steering Wheel Shaking,2018-08-08,1,26.5,1.0,0
Jaguar,2018,3,blue,Saloon,85000,2.7L,Automatic,Diesel,6995.0,5.0,4.0,Starter Motor Issue,2018-03-28,3,249.95,9.0,0
SKODA,2018,4,red,Hatchback,88000,2.0L,Manual,Diesel,2995.0,5.0,5.0,Gear Box Issue,2018-04-22,1,69.95,2.0,0
BMW,2018,8,blue,Coupe,24764,3.0L,Automatic,Petrol,43217.0,4.0,2.0,Engine Issue,2018-08-17,1,4561.7,12.0,0
Volkswagen,2018,8,blue,SUV,9314,2.0L,Manual,Diesel,15299.0,5.0,5.0,Tyre Alignment,2018-08-18,1,11.5299,0.5,0
Porsche,2018,6,grey,SUV,16566,3.6L,Automatic,Petrol,51990.0,5.0,5.0,Excessive Emissions,2018-06-17,3,106.791,3.0,0
Ford,2018,4,blue,Hatchback,65000,1.25L,Manual,Petrol,2190.0,5.0,3.0,Windscreen Crack,2018-04-09,1,21.314,1.0,0
Honda,2018,8,blue,SUV,5482,1.6L,Manual,Diesel,18498.0,5.0,5.0,Tyre Alignment,2018-08-05,1,53.6910957167229,0.5,1
SKODA,2018,8,black,Estate,121500,2.0L,Manual,Diesel,4500.0,5.0,5.0,Gear Box Issue,2018-08-03,1,85.0,2.0,0
Toyota,2018,6,grey,MPV,120000,2.0L,Manual,Diesel,4275.0,7.0,5.0,Sensor Malfunction,2018-06-02,1,273.75,3.0,0
SKODA,2018,6,white,SUV,5,1.0L,Manual,Petrol,18495.0,5.0,5.0,Alternator Failing,2018-06-19,1,409.9,2.0,0
Toyota,2018,4,red,SUV,11000,2.5L,Automatic,Hybrid  Petrol/Electric,23689.0,5.0,5.0,Steering Wheel Shaking,2018-04-28,1,43.689,1.0,0
Fiat,2018,7,grey,Hatchback,41000,1.4L,Manual,Petrol,2293.0,5.0,5.0,Alternator Failing,2018-07-11,1,85.86,2.0,0
Peugeot,2018,7,blue,Hatchback,47000,1.0L,Automatic,Petrol,2995.0,4.0,5.0,Electrical Issue,2018-07-14,1,15.99,0.5,0
Mercedes-Benz,2018,5,silver,Hatchback,103000,1.4L,Manual,Petrol,650.0,5.0,5.0,Warning Light,2018-05-02,1,737.953126007034,9.0,1
Ford,2018,8,silver,Hatchback,8052,1.1L,Manual,Petrol,12195.0,5.0,5.0,Flat Tyres,2018-08-12,1,23.6585,1.0,0
Nissan,2018,8,red,SUV,30254,1.6L,Manual,Petrol,8400.0,5.0,5.0,Tyre Alignment,2018-08-12,1,10.84,0.5,0
Nissan,2018,7,black,SUV,12243,1.2L,Manual,Petrol,12780.0,5.0,5.0,Gear Box Issue,2018-07-08,1,167.8,2.0,0
Peugeot,2018,6,black,Hatchback,87000,1.0L,Manual,Petrol,1395.0,4.0,5.0,Brake Pads Worn,2018-06-03,1,40.6975,2.0,0
Ford,2018,6,red,Hatchback,87000,1.2L,Manual,Petrol,2950.0,4.0,3.0,Starter Motor Issue,2018-06-07,1,89.5,3.0,0
Mercedes-Benz,2018,3,black,Estate,2649,2.1L,Automatic,Diesel,32490.0,5.0,5.0,Radiator Leaking,2018-03-25,1,689.8,2.0,0
Land Rover,2018,5,grey,SUV,119000,2.7L,Automatic,Diesel,7988.0,7.0,5.0,Brake Pads Worn,2018-05-17,3,123.994,6.0,0
BMW,2017,6,blue,Convertible,145000,2.0L,Manual,Diesel,2000.0,4.0,2.0,Windscreen Crack,2017-06-11,1,21.2,1.0,0
Volvo,2017,9,gold,Saloon,205885,2.0L,Manual,Petrol,1095.0,5.0,4.0,Tyre Alignment,2017-09-23,3,30.1095,1.5,0
Jaguar,2018,3,silver,Saloon,34000,2.7L,Automatic,Diesel,4690.0,4.0,4.0,Excessive Emissions,2018-03-25,3,64.221,3.0,0
Audi,2018,3,white,Coupe,5000,3.0L,Automatic,Petrol,40400.0,4.0,3.0,Brake Pads Worn,2018-03-18,1,60.2,2.0,0
Toyota,2018,5,gelb,SUV,11449,1.8L,Automatic,Hybrid  Petrol/Electric,22995.0,5.0,5.0,Warning Light,2018-05-28,1,1475.0961154757,9.0,1
Volvo,2018,5,brown,Estate,44370,2.0L,Manual,Diesel,14995.0,5.0,5.0,Gear Box Issue,2018-05-02,3,269.95,6.0,0
Volvo,2018,2,blue,Saloon,6400,2.0L,Automatic,Petrol,22895.0,5.0,4.0,Brake Pads Worn,2018-02-19,3,131.4475,6.0,0
Audi,2018,7,grey,Convertible,51840,3.0L,Automatic,Diesel,13994.0,4.0,2.0,Excessive Emissions,2018-07-06,1,32.5946,1.0,0
Jaguar,2018,8,blue,Coupe,47000,5.0L,Automatic,Petrol,29995.0,4.0,2.0,Transmission Issue,2018-08-15,3,389.965,9.0,0
Land Rover,2018,6,black,SUV,88000,2.7L,Automatic,Diesel,9699.0,5.0,5.0,Brake Pads Worn,2018-06-09,3,124.8495,6.0,0
Isuzu,2018,4,gelb,Pickup,33235,2.5L,Automatic,Diesel,20100.0,5.0,4.0,Warning Light,2018-04-04,2,561.0,18.0,1
Kia,2018,5,black,Hatchback,22459,1.0L,Manual,Petrol,5295.0,5.0,3.0,Transmission Issue,2018-05-03,1,97.065,3.0,0
Hyundai,2018,4,black,SUV,367,1.0L,Manual,Petrol,20999.0,5.0,5.0,Sensor Malfunction,2018-04-15,1,1109.95,3.0,0
Vauxhall,2018,3,red,MPV,5667,2.0L,Automatic,Diesel,15697.0,7.0,5.0,Radiator Leaking,2018-03-10,1,353.94,2.0,0
Kia,2018,6,silver,MPV,12043,1.4L,Manual,Petrol,10000.0,5.0,5.0,Radiator Leaking,2018-06-06,1,240.0,2.0,0
MINI,2017,9,red,Convertible,74134,1.6L,Manual,Petrol,4495.0,4.0,2.0,Radiator Leaking,2017-09-07,2,169.9,4.0,0
MINI,2018,7,grey,Hatchback,44000,1.6L,Manual,Petrol,15690.0,4.0,3.0,Electrical Issue,2018-07-22,2,118.45,2.0,0
Fiat,2018,4,black,Hatchback,21544,1.4L,Manual,Petrol,6500.0,5.0,3.0,Radiator Leaking,2018-04-21,1,170.0,2.0,0
Ford,2018,6,gelb,MPV,8012,1.6L,Automatic,Petrol,10567.0,5.0,5.0,Engine Issue,2018-06-04,1,728.35,10.0,1
